Hour_of_Day,Amount,V1,V2,V3,V4,V5,Merchant_Type,Location_Distance,Transaction_Frequency,Is_International,Device_Type,Class
2,392.8415987,2.352701283091813,-1.470778209,-0.929592842,2.294372124694304,-2.415205998,Electronics,0,9,0,Mobile,1
22,85.21089576,0.008781547,0.062252459435203036,-0.330264999,2.8066999581603547,-1.511083884,Electronics,14.222550478840631,0,0,POS,0
2,105.78186652124654,-1.75822163,0.6889693363380698,0.7032017113403753,0.8085275152515333,-0.28298521,Food,19.38474015892261,2,0,Desktop,0
20,227.34913570670048,-0.352280243,-2.067570743,-2.016035403,1.198678381580144,2.6550349704543086,Electronics,119.7754894817175,7,1,Desktop,1
1,2405.8441335712937,-1.893251064,-2.500662112,-2.815369588,2.4322526850909267,-1.476030588,Online,477.4287142720505,4,1,Mobile,1
10,181.8851027647652,-1.206795886,0.11403388844441066,0.4073301441379906,-0.910719789,-0.83436708,Electronics,3.625109793,4,0,Desktop,0
4,66.92645914,0.5805590584064954,1.4240890967804762,1.0338018213867068,0.43702828766135526,-0.685689835,Online,5.614186884000154,0,0,Mobile,0
5,53.727062219819544,0.19418090559442003,-0.980028577,-0.382439357,-0.526539071,-1.699669393,Retail,3.0072536028280132,2,0,POS,0
10,443.36007408855835,0.5875655954353307,-0.127640069,-0.595909769,0.99088435,-2.123003178,Food,17.11395731056236,0,0,POS,0
0,321.61463179249273,-0.357492847,-0.593399569,0.9825070386222116,-0.082279,-0.388882865,Online,17.413616672347093,1,0,Desktop,0
20,124.87365157815823,0.790529563,0.38863606406226525,0.6126864178143371,-0.078916116,-0.645278442,Electronics,0.060071213,2,0,Mobile,0
23,778.1469297609689,-0.508286411,-1.726795137,-1.846743874,1.7531706701211063,-3.011075282,Travel,182.77907460615643,3,1,Mobile,1
21,18.950782194465027,1.1166828327422471,-0.229514187,1.1811188482232942,-0.152019807,0.34770923205758336,Retail,6.115771219,0,0,POS,0
7,51.868620442153464,0.3446389394715425,-0.704766363,1.9470055144780674,0.2771440378300328,-0.208638839,Food,3.482702414227221,1,0,Desktop,0
12,300.2352732891779,-0.346682697,-1.458674972,-0.461054334,4.461224205508293,0.8012272392237078,Online,187.1178782785356,10,1,Mobile,1
15,76.31075848637313,0.21209304417609687,-0.010277064,-0.589871767,0.5408193380073602,1.0284569155547585,Retail,0.6189272801560725,0,0,POS,0
11,1783.036355946315,-0.026794933,-4.510682493,-0.570662577,1.982183401805061,-1.647947833,Travel,124.3825484113901,12,1,Mobile,1
0,15.104332088281595,1.596106515312923,-2.301763856,-0.819933887,0.7870073183310304,0.2595803934622943,Retail,9.414230718197086,0,0,Mobile,0
6,117.94486070519766,0.24543762257878912,0.059145942,1.242162766179297,-0.108509395,-0.023629475,Food,13.51393423486689,1,0,POS,0
3,6.261857042205748,-0.003428212,-5.806336649,-2.356080818,1.551150605311409,-0.338616972,Online,190.55842190979186,6,1,Mobile,1
16,276.2563265513257,-0.238490857,-0.193142277,-0.193140426,-3.019083058,-0.058471885,Travel,8.986540089198696,0,0,POS,0
0,875.0615020549448,2.040511665689099,-1.404536811,-2.365248918,0.558487227,0.6630740904844449,Online,296.61780117738584,4,0,Mobile,1
1,48.95423047006822,0.7079133390535047,0.5420378698608734,0.18217326577086526,0.7479432532445662,1.0431905029984045,Online,1.1869045378540684,0,0,POS,0
23,13.790926278098917,-0.27384163,-0.672018379,0.2174542879350215,0.36879926455933676,-0.192857101,Online,7.280976659693031,1,0,Mobile,0
12,73.29579310342115,-1.155641515,1.5695147692919662,0.7426459542336393,-0.147986449,-1.014342846,Electronics,18.561539233334155,0,0,POS,0
3,2129.3737156341303,-1.875761891,-2.343624918,-1.89410962,4.744748917235933,0.037737509296103346,Electronics,1.6334038029051212,9,1,Mobile,1
20,58.66026003541667,-0.18416254,-1.512294032,0.046267047693029834,-0.034259104,0.7166639547660393,Electronics,4.3964441261633596,0,0,Mobile,0
15,403.59478733830605,1.348927506119083,-0.284346357,-0.573880088,-2.361760111,-1.455939014,Food,12.490295148092034,0,0,Mobile,0
17,75.21747730680828,-0.250176629,1.527185144183875,-0.286347309,0.7504944015861765,-0.268872187,Food,9.710938497399203,0,0,Mobile,0
0,152.85998775577286,-1.029114667,-2.271374537,-2.800074023,1.9928435622687903,-1.096097245,Online,0,5,0,Mobile,1
16,34.668373456828505,-1.760719313,-0.052892325,1.3937009080193097,0.7200847338353568,2.182692251338758,Travel,47.691500057278546,4,0,Desktop,0
8,110.0631444581369,1.5135414356022965,1.4041275758547769,-0.094301822,1.175725870747125,0.091760033,Retail,2.4377054868158536,0,0,POS,0
3,178.80647126221905,1.4569718051195057,-2.946511556,-0.390300606,0.12005186014649505,-2.800928606,Online,230.70366657097026,17,1,Desktop,1
8,146.28965117472063,0.7960099700058577,1.1229799400828921,-0.121029047,0.0946873,0.2441198204276322,Food,0.4658897194748123,1,0,Mobile,0
4,118.21440222860943,1.8570214738414743,-3.981212671,-3.49617557,0.9391968014732985,-0.338682007,Travel,0,13,1,Mobile,1
20,233.10849688152433,-0.164730229,-2.88761385,-0.450393922,0.5230980887566772,-0.061415868,Travel,3.2963036191653554,1,0,Desktop,0
14,44.08069347280647,0.084590634,1.2285293164406268,-0.002606231,1.5203134780442569,-0.223012423,Food,24.668861998347783,0,0,Mobile,0
4,1467.2952637219114,1.294668546,-2.597971152,-0.922104913,-0.087315103,-0.082191104,Electronics,82.51775431847719,5,1,Desktop,1
7,503.27456656542375,0.28763883689171194,-2.403454805,-1.110809224,3.959476456580477,-1.046897274,Online,76.99699201679137,9,1,Mobile,1
16,240.83805603304222,1.052689482554514,-4.168540351,-1.503872261,1.710420081714822,0.014926107779087395,Online,0,6,0,Mobile,1
7,5.406455580834478,1.765461667501479,-3.943154689,-1.461318531,2.6489533229599567,-2.276074105,Travel,279.6721737644972,11,1,Desktop,1
0,16.87127846974125,0.6429313324226437,1.15043652,-0.914989702,-0.514208426,0.1734455180314834,Electronics,5.331770083337988,0,0,Desktop,0
0,451.5460872743757,-0.087980688,-1.539796022,-1.537574291,4.9704943310234695,1.1705791655256197,Travel,237.95705655389904,8,0,Mobile,1
11,405.4919267,-0.072745939,-2.774233011,-1.502110034,1.6460333080488225,-0.061012864,Online,310.8993217530401,3,1,Mobile,1
8,60.54159109283313,0.7776404379759422,0.22092666211416412,0.8584127091017275,0.088236594,0.3209581838078632,Electronics,8.748573308075692,1,0,POS,0
0,156.55228927440382,0.6647365889211823,-0.782073236,-2.088510769,5.0384813649069145,2.531653325236854,Online,85.77511347110314,13,1,Desktop,1
4,140.4239324600758,3.235165683163431,0.43699235045582263,-1.441643723,0.33910036029322743,0.4590052434633801,Online,57.37920402854205,8,1,Mobile,1
0,35.750471685841916,0.5510969833098386,-0.474645197,0.5690640738227821,0.431250699,-0.266352953,Food,9.442604299094391,2,0,Desktop,0
1,3682.4674265697713,0.946960389,-4.747549349,-2.219265825,2.5541553105439556,-1.246596915,Travel,62.5239109,17,1,Desktop,1
5,706.6573460496927,-0.746680002,-3.423191865,-1.893266604,0.2735083872505871,1.0312505787344195,Online,1031.1383028520206,8,1,Desktop,1
1,1211.8697632386486,-0.416319855,-5.05588389,-0.764067126,4.740036672304779,0.16311258215005478,Online,140.66594951313368,5,0,Mobile,1
7,149.29791536967767,0.7806306743514945,-1.182376938,-1.064442801,1.7159623425060115,-0.752404791,Food,20.512350192686743,0,0,Mobile,0
11,102.72223926297207,-0.574185068,1.3157491868740676,-1.358637627,0.6579861347823884,0.1533857368018595,Electronics,2.136032126776767,1,0,POS,0
2,1910.3143121969251,-0.036294955,-1.99488266,-0.791959134,0.9678555574909076,2.450501728603133,Online,69.60522443,8,0,Mobile,1
4,269.31876999834327,2.951679475808852,-1.636153842,-1.322885971,0.9522343564158311,0.11197730924504191,Online,152.5407702982161,12,1,Desktop,1
10,203.77922722801446,1.220570292345089,-1.238397061,1.512101710533638,0.17998318648951722,-0.780430639,Online,5.546223256230745,0,0,POS,0
7,63.85296259309977,0.3017888307971837,1.7892660607670823,1.7210662783353239,-0.153651568,-0.326347743,Electronics,6.756659016486077,0,1,POS,0
21,134.80702178018473,-0.29613958,1.0288683147158495,0.4719892891015315,-0.092948456,1.994193849244617,Electronics,21.619767842452106,2,0,Desktop,0
15,5.357381408312179,-0.191009911,-4.2786522,-0.812464328,0.8125272905125389,-0.422664123,Online,212.78596576255225,12,0,Mobile,1
23,350.06177618159035,0.8676601410556147,-0.515280058,-1.023853447,-0.584827689,0.7898361484903265,Food,4.590842720845577,2,0,Mobile,0
17,151.35104732096647,-0.036499277,0.078489741,-1.331896686,0.029062170422353928,1.0492139313558737,Travel,30.613543758141674,1,0,Mobile,0
7,601.3877357345582,-0.605278446,-2.0197921,-1.995430906,-0.474336622,-2.016132113,Travel,9.274399569792864,11,1,Mobile,1
0,11.988924724625145,2.0743973427811317,0.5048836560698624,-3.190423297,3.7948338601739904,-0.821012718,Travel,133.45659625586273,9,1,Desktop,1
1,148.65706537285607,0.29668048407191666,-2.862538153,-1.135472908,0.9886753124069807,0.970122676,Online,0,4,1,Mobile,1
13,1211.9092401483406,-0.497219103,-4.103585118,-2.424960315,3.490291992826214,-1.287824173,Online,145.8477545213667,7,1,Mobile,1
2,777.3455428518913,0.9672945106372886,-0.154682429,-2.252211622,3.6247812489595623,-3.160371964,Electronics,26.43249613343612,5,1,Mobile,1
0,161.8237297319036,0.9403922110884829,-3.988364997,-1.436101782,2.600876767920615,0.26770369619052453,Online,129.5781827047777,9,0,Mobile,1
0,43.382557537726655,-1.007673065,0.7864301081167289,0.6373523721936323,0.5954363938092456,-0.340319812,Retail,5.671664516397764,0,0,Desktop,0
3,1626.5248372912843,-0.292439897,-1.773675303,-1.671689514,3.347903034926408,0.5539028959231477,Online,8.800797507705706,12,0,Mobile,1
4,643.1494762385068,-0.351728681,-2.643506616,-2.024595134,2.024949802509278,-0.4701552,Travel,51.78975382782774,8,0,Mobile,1
5,129.5417297340112,0.45228716578347633,-0.972996765,-1.368385665,-0.192456831,-0.493426373,Food,15.461617856771321,1,0,Mobile,0
0,65.65743555177613,0.6320083228598582,-0.048182927,0.1625105878591158,1.602259678217287,-0.362760992,Food,17.061664025566277,3,0,Desktop,0
5,387.75933267667926,-0.551473911,-1.169861106,-1.742476541,-0.341886055,-1.568856205,Electronics,7.3385293335850434,1,0,Desktop,0
19,36.362851134012956,-1.492751176,-0.023717763,1.2461069108358749,1.0492812257763118,0.069277562,Retail,56.304631361990424,0,0,POS,0
2,6.279119195898626,0.9186161038307215,-0.641770797,-1.079163516,1.8758836830737968,-0.103196243,Online,162.22333326328743,11,1,Mobile,1
14,210.7233053628126,-1.119945271,1.7177800661919977,0.8427745722869747,-0.309763641,-0.599476397,Electronics,0.180678298,2,0,Mobile,0
2,313.08723827116216,0.3079863265803545,-4.105056985,-1.351066627,2.901900939125284,0.7749208751730428,Online,62.65789456797956,4,1,Mobile,1
20,29.61381664305825,-0.131980899,-0.250458604,0.35608110497652856,-0.832204672,0.11886686628996515,Travel,10.788842382741125,1,0,POS,0
16,48.99988535809636,0.1624439052040752,-0.524811084,-0.666602806,0.8998737776117945,0.5875743850395336,Electronics,2.441897036560299,1,0,Mobile,0
20,255.7908558936999,1.6512339717068583,0.27373937750748817,0.14906971318256199,-0.853922283,0.6326571060701087,Food,0.3480498265441368,3,0,Mobile,0
5,24.19322394685866,3.0382816136218285,-1.521808376,-0.99843613,0.5536619714053883,0.7150575017560955,Online,72.72370702275087,0,0,Mobile,0
4,214.69373631798447,-2.249527124,-5.052792814,-1.727560646,4.205370706043899,1.119065531964834,Electronics,44.861100480360335,14,1,Mobile,1
13,63.95530943,0.9839061553329236,-1.692016558,-1.3785305,0.4257304312950525,0.12859814644153544,Food,9.404812518780142,0,0,Mobile,0
14,102.96567209369763,-0.156247773,-1.438304541,-0.16003059,-0.569016726,-0.946067084,Electronics,6.095144273500407,2,0,Mobile,0
21,274.391948,1.0478545137125523,-0.660437794,-1.644381733,0.18570662488720596,-0.429950503,Retail,1.1240275427765147,1,0,POS,0
2,500.3723766123584,1.1507957623796674,-1.392483691,0.10101673999071359,0.8055440757874083,0.9620637555304412,Travel,242.8546999,6,0,Mobile,1
9,58.80533583936144,1.4097448071981633,0.3476004769326332,0.16040498706894918,-0.21133091,-0.919814015,Travel,6.906061328220777,3,0,Desktop,0
4,5.649051587767197,0.2055930508019817,-0.553894026,-1.160902802,0.8789784656839627,-4.708044705,Electronics,170.3500749035782,5,1,Mobile,1
18,378.5751456005531,-0.692429377,-2.56294994,-0.453105991,0.9778399997542623,-0.48184402,Online,119.87719016000827,7,1,Mobile,1
23,3.8533813306860867,1.9443644886809506,-3.496270473,-2.410691009,2.566626521651721,0.067653468,Travel,150.55243898662795,8,1,Mobile,1
10,79.47238910135316,0.1179975761440643,0.4775761113970074,-0.780750967,0.9839413003318895,1.913906218464176,Retail,7.748738793464903,1,0,Desktop,0
2,22.906935392062604,-0.233843215,-0.473024465,0.5310598149475699,1.0532733822999445,1.850410933385587,Food,23.94820657410036,4,0,Mobile,0
1,122.0169436299092,-0.540156224,-4.243184665,-1.322957506,1.8060935808664136,-0.985125103,Travel,134.1126674281672,10,1,Mobile,1
15,243.27433561181508,1.0063355691051292,-1.31112695,-0.71965008,1.4691447463776908,0.5626807799956431,Food,4.199230241916936,2,0,Desktop,0
9,6.004324266663038,2.9843496993336776,-1.767228194,-0.941743661,2.3102476777067746,1.5657624188228445,Online,322.39916212640645,7,1,Mobile,1
10,71.82513731227219,-1.195352559,-0.280523414,0.30273128717726555,1.2851491899263137,0.18863280466957522,Online,0.9139672081624957,1,1,POS,0
1,196.9043314965111,0.6219522424789306,0.3447189475169205,0.5055572726991213,0.9095612185192927,-0.116534374,Electronics,7.131642704450368,3,0,Mobile,0
5,40.809641196956655,-0.372387185,-0.036758415,0.38973848024998115,0.039831597,0.14577466884709023,Food,2.764704911305344,2,0,Mobile,0
0,6.2176348813655915,-1.814810348,-2.752814267,-2.204963225,0.7375164411906827,1.3403307623834482,Electronics,0,14,0,Mobile,1
1,99.12987743346577,0.14770582076300817,-0.911676752,-0.075847637,1.036305811010694,0.41911517194894554,Retail,24.753722290088696,0,0,Desktop,0
15,66.09120933985565,-0.83313778,0.39912680795521044,-1.857056191,0.6618693267500421,-1.369342106,Electronics,2.7060658586873303,1,0,POS,0
5,814.4323342,-2.793792046,-2.86577502,-1.978950154,3.194641641214128,5.0642197167279335,Online,14.876238284836814,10,1,Mobile,1
16,11255.253295376973,-1.527976732,-4.129644088,-2.54849794,1.005450156485436,1.4495347896144208,Travel,126.16361321376885,6,0,Mobile,1
19,162.5785311290933,-1.477977932,-6.383294795,-0.637213605,0.087677548,-2.572970583,Electronics,0,6,1,Desktop,1
15,5.414572551610994,-0.91045706,-2.182587065,-1.222797237,1.8808677590886138,2.4985150268387293,Travel,129.10286323116006,7,1,Mobile,1
15,2.540740701205145,-3.21563746,-2.144401386,-3.124905158,0.049941067,-3.062817821,Travel,8.076550657124589,5,1,Mobile,1
13,160.4968654,-0.227454077,-1.960282862,-2.526604271,1.0522606888237584,0.20580544528114508,Online,0,7,0,Mobile,1
0,2326.0365199216426,-1.105243474,-3.035194752,-0.594552109,-0.775273578,0.7370428943515075,Electronics,87.97939511392984,7,0,Mobile,1
16,73.94220406581822,0.37561387714565736,0.9153183154243771,-0.293908399,0.3069882304049639,1.8477259542083446,Electronics,1.413854980637702,3,0,Mobile,0
4,256.54612514235987,0.7567794280789625,-4.092425365,-1.836668134,1.293131253478194,0.6902032591353604,Electronics,186.21360310207442,7,1,Mobile,1
3,10.59343038875025,0.42971490897002457,-1.663178526,-0.794685447,1.7664487665258506,0.11272601075886496,Electronics,5.232429948172459,10,1,Mobile,1
2,64.77365467943675,-0.143163249,-4.250422699,-1.631090138,1.5531410534712782,1.844581968368143,Online,72.19135850725361,8,1,Mobile,1
1,136.47702723848138,-0.262427596,1.036399689041087,-0.151659922,-2.882269531,0.18212666693721744,Online,10.13678959339924,1,0,POS,0
3,81.15881197046704,-0.837074987,-2.020493171,-0.315331882,-0.441897013,0.22899638425084431,Food,29.640128456052878,1,0,Desktop,0
1,297.9227653290647,-0.812994659,-1.058129718,-0.509072999,-0.867690974,1.042121835895028,Food,30.48505615659638,0,0,POS,0
14,3520.227113926758,1.4657186990869753,-0.779053636,-1.755425163,-0.137474247,-0.990470275,Online,111.95864274203984,12,0,Mobile,1
0,91.24491363,-3.815609786,-5.372086169,-3.60194142,4.858010689612858,-1.972818787,Online,219.75431089453528,15,0,Mobile,1
12,148.55070497132962,-0.080724938,0.8144239716875006,-0.361116466,-1.388918244,0.5660279430675369,Food,19.617855836693053,1,0,Desktop,0
6,930.2924013645066,-0.493067474,-3.08146769,-1.074255157,2.7344563422019355,-1.537439947,Travel,197.26056466405473,7,1,Mobile,1
13,92.18245500024872,0.5991321013748925,0.25470260364609987,0.4236789893652055,-0.795588244,1.9580540954460672,Food,28.82153694,0,0,POS,0
3,69.89513605995435,-1.425011983,1.4137824038593538,1.411064664325658,-0.912211673,-0.457469444,Retail,5.7692910123273204,1,0,Desktop,0
0,287.6289286610691,0.017374682,-1.964392032,-1.545379433,1.6023493145251715,-2.666016065,Online,96.32573047688722,6,0,Desktop,1
1,404.07121049385165,0.8368630304927432,-2.883899842,-1.399201014,5.132778397531473,-0.943136017,Online,48.77055996244896,4,1,Mobile,1
3,60.94764632,-3.026025096,-3.864132336,-1.489905082,3.693413083768262,-1.209442624,Electronics,182.91561322729262,13,1,Mobile,1
6,171.63250992709723,-1.074327973,-0.360176256,-0.456533202,-0.620264079,0.19569350326867838,Food,28.655459982302975,2,0,POS,0
11,171.76433742321785,-0.091789847,0.7868422488477252,0.5032682534784886,0.9121377777460032,1.6225177719790764,Online,10.678004885531685,2,0,Mobile,0
4,289.68672410377377,1.1055194934339998,-2.056398583,-1.102786211,-0.39399079,0.18005606830489757,Electronics,33.30504170125146,9,0,Mobile,1
20,40.548536495461455,0.1824993111126999,0.5973463810380026,-0.374282034,-0.401099794,1.5858627012969069,Travel,5.060682543336485,2,0,Mobile,0
0,296.0949155577677,0.5604542529498073,1.1838042165776832,-0.867091682,0.6789637548164805,1.0666109549037361,Online,22.982357179475922,4,0,Desktop,0
8,318.3296810765662,-1.079372513,0.8683368942873888,-0.053098145,-1.001211507,-2.666489632,Retail,1.9972050398988428,0,0,Desktop,0
3,180.19396389090414,-2.151462395,-3.849128344,-0.874977847,0.19562758067355346,1.2201529681604064,Travel,152.1161711172779,9,0,Mobile,1
2,242.7782412409365,0.13529414991614458,-3.451839641,-0.875343023,1.8814715279917225,-1.203340219,Online,556.2322521250816,10,0,Mobile,1
0,138.19809916980643,-1.229353238,0.2818324840548217,0.028397508629368594,0.037292964,0.5127042547395321,Travel,27.860775352879827,1,1,POS,0
18,132.36575799371258,-0.865322326,-0.24389354,0.423166987,-1.078316545,-0.057876113,Food,23.575257094029432,1,0,Desktop,0
2,524.6518382000386,2.2489569524542037,-2.290284615,-0.28214178,3.449213315929721,2.991793985377589,Online,44.59667626809725,7,1,Desktop,1
10,364.75777810690937,0.27130877607701753,-4.622957654,-1.20619364,2.1587913010821533,-0.911876653,Online,105.32663812147476,7,1,Mobile,1
22,111.49623611618051,-0.568144905,-0.526568121,-0.042080331,0.9527717331687928,0.5838031181659621,Travel,10.380634207613051,0,0,Desktop,0
0,115.38899209476786,-1.022109381,-3.344625792,-1.214676502,2.337400950598317,-0.42541977,Online,119.15869628450932,5,1,Mobile,1
17,464.75356629905673,0.9056585602838172,-3.69439609,-0.711550431,0.5342860741105068,-2.220788884,Online,226.87299342484485,4,1,Mobile,1
4,114.95088390438323,0.21197093564998332,-0.477841787,-0.426961662,0.46325913915434425,1.0834576362759447,Online,11.228999321840108,2,0,Mobile,0
2,12.49811523,-1.976780687,-3.615955255,1.036117916132833,0.8369976881782832,-0.35322867,Online,10.893930633632023,12,0,Mobile,1
22,2667.9707865699224,-4.29131694,-3.001827477,-1.222992924,2.580480424975726,-0.180584644,Online,314.70472956230407,11,1,Mobile,1
17,94.26349021083588,1.8818018326401498,-0.193222204,0.052691225,0.8240604399301078,0.820030962,Retail,6.814237102200781,0,0,POS,0
5,65.01083120551172,-1.222479225,-0.915795212,0.7599784198395648,-0.558218006,-1.488323224,Travel,16.091156829241953,0,0,POS,0
2,1055.707888972971,0.5318920294730309,-0.161236968,-1.385790271,0.8533155513042043,1.633645345,Travel,25.86394472118464,6,1,Mobile,1
0,9.694157318262112,2.463357865697603,-2.493251862,-0.69492656,-0.034072242,0.164921566,Online,72.66960821269721,6,0,Mobile,1
13,105.70073923542623,0.15723990569918317,-1.772289387,-1.671591128,2.456481570778564,-0.157230237,Travel,31.355645130610768,7,1,Mobile,1
3,7.949347851404072,-0.84290908,-2.59478808,-0.817776697,2.318054414468914,3.235412618063565,Online,137.3467378145499,9,1,Mobile,1
9,571.2863719917199,-2.296023612,-2.340150568,-2.660025217,0.39911514362132505,-0.572739193,Online,130.2800870847045,4,0,Mobile,1
18,260.9855184942055,-1.440010536,0.32441347084853595,-0.692970413,-1.831324769,0.24762648725703998,Online,30.635439796366953,0,0,Mobile,0
21,74.88230094946455,0.37669484867638603,-0.33225105,-1.832517587,0.7808904710490078,-0.467177732,Online,4.223429097954766,1,0,POS,0
0,129.40755651641462,1.971509340046863,-2.356584714,-1.582634823,4.284465816970487,-1.330998581,Online,179.38165037732324,10,1,Mobile,1
2,1205.5575774890676,-0.83463139,-2.547567475,-2.821936582,0.7083636224943969,1.0551805500091163,Electronics,482.4120088920948,8,1,Mobile,1
6,464.0535271459821,-0.555720462,-0.51802618,-0.667370335,-0.61303862,0.3481827771433788,Online,17.003114576002286,0,0,POS,0
3,155.88743824900436,1.144628757751928,-3.168009979,-2.049487861,3.148447573291681,-0.007051647,Travel,472.1144899282642,7,0,Desktop,1
3,43.339695697361606,-0.685947254,-1.52626429,0.064265372,1.1460266103693966,-0.988253311,Online,6.806988629330036,1,0,Desktop,0
10,4.100908367329247,0.3696371896325067,-0.994585857,-0.88728679,2.849053008483356,-0.473989326,Electronics,350.62302423670945,8,0,Mobile,1
3,9.885153458,0.065801448,0.6619272283651485,-1.953774925,3.2568347770646593,0.3775492309543673,Travel,0,6,1,Mobile,1
13,71.82380038714506,-0.409468059,0.6557996671877393,0.65047851,0.4451799933652657,1.3158900996323069,Electronics,22.417445793758507,0,0,POS,0
2,775.7643303442707,-0.026955922,-3.438069313,-1.01110015,2.505141581587184,1.815202109882905,Electronics,274.98455693655933,8,1,Mobile,1
1,212.7482706062673,1.7631521146499791,-1.333080011,0.275312996,0.11828559966562648,-0.715832128,Food,14.318636469464963,3,0,Mobile,0
6,183.45068426570657,0.6045329441009561,-0.282301613,0.055226883,-0.956036261,1.9436131690989926,Online,34.449050934792005,0,0,Mobile,0
8,98.28692093243406,1.0925008042559785,-0.093354371,0.9291036089519498,-0.378550765,0.19154298094678937,Food,0.590246314,2,0,Desktop,0
12,10.562072541396786,-1.060348939,-2.731539058,-0.554547809,1.8720420980781167,-0.401804131,Online,89.53805629599788,10,1,Desktop,1
0,251.6940657017154,1.6643979340960198,-4.389731469,-2.461330703,3.0775315134038554,1.8227166215868218,Online,127.7585443975813,10,1,Desktop,1
15,124.09163910667779,0.639020475,-1.730312606,-0.172788005,-1.763987335,1.812376902045841,Food,35.89712106398924,0,0,POS,0
4,169.99274622313231,-1.499596097,0.6573931875438442,-1.803400452,0.5110376862446128,-1.161853551,Online,6.696121755,0,1,Desktop,0
18,216.08005791862104,0.9831114877975297,-5.765342697,-3.322345718,-1.079071294,-2.621283331,Travel,115.28021251230106,10,1,Mobile,1
2,698.5862811780697,-1.231127637,-3.388056617,-2.208679815,2.7134596098825536,0.049892293889602646,Electronics,97.36734212456747,11,1,Mobile,1
0,378.04245974787216,-3.212413203,-2.482496975,-0.884658696,2.6684733940188234,-0.598591914,Online,175.1946270235892,8,1,Desktop,1
0,840.4116583484619,0.22573376299978665,-3.009067,-1.639136934,1.3527061793828006,0.10171885017519612,Travel,73.61878179192824,4,1,Mobile,1
4,438.0711286686147,0.69448266,-1.707833105,-3.022986872,2.5446199245806627,1.2007882316598433,Travel,89.14062771,11,0,Mobile,1
14,1742.564394868811,0.3653949840942907,-4.287105931,-1.083473383,1.8220828536218912,-2.040570903,Travel,55.74097000233637,8,1,Mobile,1
0,2381.8270133483597,-0.139544717,-2.819254953,-2.003827695,3.584245331956165,-0.211527715,Electronics,172.96477798878635,8,1,Mobile,1
6,174.77065009500566,-0.330585338,-0.110336108,0.48937619677115357,1.7057759775459609,-1.126918364,Travel,1.2551721036622436,1,0,Mobile,0
2,762.5040315,2.6818141802853903,-3.384753587,-1.544482164,4.484736450662192,0.2939586059520726,Online,166.34943432810581,5,1,Mobile,1
5,20.796306198497135,-1.182569389,0.980082785,-0.497632355,1.0261191541502008,-1.33740712,Food,46.76247403749786,0,0,Desktop,0
13,258.69712997453473,0.8729219823572034,-0.423073753,0.4336841392521587,-0.437126099,0.8911144936060073,Electronics,7.829166791,0,0,Desktop,0
6,128.76521129108227,0.015422970888983768,-0.086850146,-0.349147164,-0.852063749,-0.678442645,Travel,9.128501655911206,0,1,Mobile,0
17,118.75737338470243,-1.010590631,-4.438501754,-1.282973373,3.3384625708856355,-0.122852223,Online,221.02805575771674,9,0,Mobile,1
2,17.561980816832303,-0.100428018,-2.817837851,-1.856772431,2.035159370248103,1.980185445007822,Travel,252.25240028239037,7,1,Mobile,1
16,508.0922829372208,-1.981658156,-4.588223535,-3.001638122,2.135011065817091,-1.080360487,Online,264.07734610704483,12,0,Desktop,1
1,1247.218304606686,-0.397712827,-2.710170756,-0.615844243,1.659129296563126,-0.781480558,Online,70.01081504200167,12,1,Mobile,1
0,5.378345494160862,-0.085521043,-3.931856436,-2.790831447,2.0451355778002838,-2.22305236,Electronics,11.45589193607089,6,1,Mobile,1
21,243.95856370520593,-1.551117059,-0.123996448,-1.111063078,0.043777683,0.48519818723773556,Online,3.5821725210442947,1,0,POS,0
2,11.153806593489195,0.551871116,-3.314320696,-2.052577981,2.9239744365681255,-1.160811261,Travel,218.57430261534674,6,1,Mobile,1
0,816.1181678440302,-1.166029164,-2.794167799,-0.611647352,3.4690204332065604,0.9687824539304258,Online,21.364491609799604,8,1,Mobile,1
8,86.81403728190675,-2.768335992,-1.164702554,-3.107136569,1.606948027178527,1.2033281578424855,Travel,10.705116800871352,6,1,Mobile,1
0,561.2447456136069,-1.752288654,-3.933076757,-0.107380601,2.142253130765713,0.7736638618664787,Travel,77.21339687,8,1,Mobile,1
18,136.3650689325281,2.1759541618354867,-1.548230666,0.3395529645707539,-0.995298569,0.19954993547947295,Travel,8.253250635,0,0,Mobile,0
13,108.12630613842256,-1.978064142,0.4330666864799703,0.074333743,-0.725679611,-0.012771498,Travel,0.9924097070228985,2,1,POS,0
3,514.0542739665116,0.3908346361354336,-2.076846068,-0.818128261,2.354742693690226,-0.896996897,Travel,229.87578075896744,7,0,Mobile,1
22,220.28885120926904,-0.751636271,1.3060868702483144,-0.290103438,-0.12016083,-0.115465788,Food,18.676192246557793,1,0,POS,0
4,582.7500576789537,-0.551581697,-3.117590083,-0.583148985,1.8369343477202604,-0.107937399,Electronics,53.61154989454124,7,0,Mobile,1
5,59.279246292482284,0.6039309286803327,1.5346556886871234,-0.426560697,-0.244761026,1.2912985532478196,Food,14.414619727151443,0,0,Mobile,0
2,49.649793018347054,0.5548187148389204,0.13697004078857183,-1.624859541,0.073804004,1.057131740499629,Travel,16.35418652758777,0,0,Desktop,0
4,3271.6840888408965,-0.844407883,-0.794194777,-1.194130151,1.67124036,0.5957042385718758,Online,341.0817057598011,4,1,Mobile,1
